id,customer_id,type_id,location_address,location_zipcode,location_city_id,location_province_id,location_region_id,business_unit_id,first_audit_at,last_audit_at,next_audit_at,state,contact_user_id,note,operator,code,name,plant_type,range,stop_numb,registration_number,builder_name,capacity,installation_year,speed,factory_number
355,113,20,"Viale Della Mura Portuensi,33",00153,2142,42,9,0,0000-00-00,0000-00-00,2023-03-02,1,0,,Uffici,"LE ASSICURA","LE ASSICURAZIONI DI ROMA SMA",2,630,7,"CR 18042",VIPAL,8,0,0.62,A63660
356,114,20,"Ex S.S. 131 Km 9,300 - Loc. Pintoreddu",09028,5759,78,10,0,0000-00-00,0000-00-00,2023-05-05,1,0,,Condominio,Pintoreddu,"Condominio Loc. Pintoreddu Km 9,300",2,900,3,092/074/157,SCHINDLER,12,2005,0.63,4138739
357,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-12-10,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",2,1000,5,PD-060-5705/02,Vergati,11,0,0.88,1457
358,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-12-10,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",1,2000,5,PD-01/15,Kone,26,0,1.60,42219533
359,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-10-12,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",1,2000,5,PD-04/15,Kone,26,0,1.60,42219542
360,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-12-10,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",2,1000,5,PD-06-3320/01,Vergati,11,0,0.88,1456
361,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-01-17,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",1,630,4,PD-508,Sabiem,8,0,0.40,16093
362,90,20,"Via NicolÃ² Giustiniani,2",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-12-10,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",1,300,3,PD-509,Sabiem,0,0,0.40,16094
363,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-12-10,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",1,1000,6,PD-060-5604/2007,C.S.A.,13,0,1.00,GL00131
364,90,20,"Via Gattamelata,64",35128,7213,67,17,0,0000-00-00,0000-00-00,2022-12-10,1,0,,Ospedale,"Istituto On","Istituto Oncologico Veneto",1,1000,6,PD-060-4542/2008,C.S.A.,13,0,1.00,GL00129
365,15,20,"Corso Umberto I,52",90044,6235,17,11,0,0000-00-00,0000-00-00,2020-03-29,0,0,,"Agenzia Bancaria",2012,100342,2,360,2,03/2004,"D'Arpa Ascensori sas",4,2002,0.63,94505
366,15,20,"Via Lincoln,7",96018,6319,19,11,0,0000-00-00,0000-00-00,2019-11-29,0,0,,"Agenzia Bancaria",2043,101214,2,,0,,"ITEL srl",0,0,0.00,2066
367,15,20,"Via Garibaldi,102",98100,6160,16,11,0,0000-00-00,0000-00-00,2019-11-27,0,0,,"Agenzia Bancaria",1299,100950,1,,0,1398/18,,0,0,0.00,11387184
368,15,20,"Via Garibaldi,102",98100,6160,16,11,0,0000-00-00,0000-00-00,2019-11-27,0,0,,"Agenzia Bancaria",,100950,1,,0,1399/18,kONE,0,0,0.00,11313586
369,15,20,"Largo Anzani,3",00153,2142,42,9,0,0000-00-00,0000-00-00,2020-10-31,0,0,,"Agenzia Bancaria",101783,101783,1,630,9,CR12339,Kone,8,0,1.00,10276646
370,117,20,"Via Della Rinascita,14/16",09030,5736,78,10,0,0000-00-00,0000-00-00,2021-11-21,1,0,"Collaudo 09/10/1995","Centro Gomme","La Genovese","La Genovese Gomme S.p.a.",2,630,2,CA-358/91,CEAM,8,1991,0.47,22N25307
371,116,20,"Via Collegio Vecchio,9",41042,1446,60,14,0,0000-00-00,0000-00-00,2019-02-28,0,0,,Noleggio,"NOLO SERVIZ","NOLO SERVIZI 2000 SRL",1,630,0,,,8,2017,1.00,ES420-16
372,115,20,"Via A. Veranzio,2",00143,2142,42,9,0,0000-00-00,0000-00-00,2021-12-16,1,0,,Condominio,"Condominio ","Condominio 8/a",1,325,6,53848,SAIR,4,0,0.72,56246
373,66,20,"VIA DELLE CILIEGIE",00172,2142,42,9,0,0000-00-00,0000-00-00,2018-10-01,1,0,,"CENTRO COMMERCIALE LE CILIEGIE",,"CENTRO COMMERCIALE LE CILIEGIE",0,,0,,,0,0,0.00,
374,121,20,"Via Poliziano,15",00013,2086,42,9,0,0000-00-00,0000-00-00,2023-10-01,1,0,,Condominio,Poliziano,"Via Poliziano,15",1,325,5,51833,RIMA,4,0,0.67,452
375,120,20," Via A.Veranzio,6",00143,2142,42,9,0,0000-00-00,0000-00-00,2020-10-31,1,0,,Condominio,Condominio," Via A.Veranzio,6",1,325,4,55897,SAIR,4,0,0.00,57595
376,67,20,"Via Agosta,30",00172,2142,42,9,0,0000-00-00,0000-00-00,2017-06-15,1,0,,Condominio,"VIA AGOSTA,","VIA AGOSTA, 30",0,,0,,,0,0,0.00,
377,61,20,"VIA MATTEO DE PASTI,84",00172,2142,42,9,0,0000-00-00,0000-00-00,2018-02-22,1,0,,ascensore,"VIA MATTEO ","VIA MATTEO DE PASTI,84-",1,,0,,,0,0,0.00,
378,119,20,"Piazza Cavour ,s.n.c.",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-03,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c.",1,1600,7,817,"T.A. Ascensori Sas",0,0,0.00,1036/97
379,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-03,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,630,4,609,schindler,8,0,0.75,4115931
380,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-03,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,1600,9,867,"T.A. Ascensori S.a.s",21,0,1.60,1037/97
381,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,0000-00-00,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,,7,208087,,0,0,0.00,
382,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-03,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,750,4,468,OTIS,10,1979,1.50,54NG1365
383,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-03,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,1600,8,21844,"T.A. Ascensori S.a.s",21,0,1.60,218445
384,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-17,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",2,320,3,688,OTIS,4,0,0.60,54NH6292
385,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2017-05-03,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,,0,,,0,0,0.00,
386,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-17,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",2,720,3,691,OTIS,9,0,0.00,54NH6295
387,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,0000-00-00,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",2,,2,177,,0,0,0.00,
388,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-17,1,0,,ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",2,320,2,563,OTIS,4,0,0.00,54NG9971
389,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-06-03,1,0,"primo pesidenbte",ascensore,"Piazza Cavo","Piazza Cavour ,s.n.c",1,600,6,9459,OTIS,8,1953,1.20,290741
390,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-09-06,1,0,"Ascensore 8 fermo per manutenzione straordinaria",ascensore,8,"Piazza Cavour ,s.n.c Ascensore 8",1,480,3,690,OTIS,6,1991,0.00,54NH6294
391,119,20,"Piazza Cavour ,s.n.c",00193,2142,42,9,0,0000-00-00,0000-00-00,2019-09-06,1,0,,ascensori,9,"Piazza Cavour ,s.n.c",1,320,3,689,OTIS,4,0,0.00,54NH6293
392,65,20,"VIA DEGLI OLMI, 81 PAL.A /PAL.B",00172,2142,42,9,0,0000-00-00,0000-00-00,2017-12-15,1,0,,ascensore,"VIA DEGLI O","VIA DEGLI OLMI, 81 PAL.A /PAL.B",1,,0,,,0,0,0.00,
393,60,20,"VIA DEL CAMPO 44/D",00172,2142,42,9,0,0000-00-00,0000-00-00,2018-12-18,1,0,,ascensore,"VIA DEL CAM","VIA DEL CAMPO 44/D",1,,0,,,0,0,0.00,
394,69,20,"VIA V. CERRUTI, 51/53",00172,2142,42,9,0,0000-00-00,0000-00-00,2018-04-05,1,0,,ascensore,"VIA V. CERR","VIA V. CERRUTI, 51/53",1,,0,,,0,0,0.00,
395,63,20,"VIA G.DINA 34/36/38/40",00128,2142,42,9,0,0000-00-00,0000-00-00,2018-03-17,1,0,,ascensore,"VIA G.DINA ","VIA G.DINA 34/36/38/40",1,,0,,,0,0,0.00,
396,62,20,"VIA F.MARCHETTI, 14",00199,2142,42,9,0,0000-00-00,0000-00-00,2018-04-05,1,0,,ascensore,"VIA F.MARCH","VIA F.MARCHETTI, 14",1,,0,,,0,0,0.00,
397,59,20,"VIA LEVANZO 21/23",00133,2142,42,9,0,0000-00-00,0000-00-00,2018-03-18,1,0,,ascensore,"VIA LEVANZO","VIA LEVANZO 21/23",1,,0,,,0,0,0.00,
398,58,20,"VIA G.B. DEL PONTE,6 PAL.5",00172,2142,42,9,0,0000-00-00,0000-00-00,2018-04-26,1,0,,ascensore,"VIA G.B. DE","VIA G.B. DEL PONTE,6 PAL.5",1,,0,,,0,0,0.00,
399,59,20,"VIA LEVANZO 21/23",00133,2142,42,9,0,0000-00-00,0000-00-00,2018-03-08,1,0,,ascensore,"VIA LEVANZO","VIA LEVANZO 21/23",1,,0,,,0,0,0.00,
400,83,20,"Via Angelo Arboit, 2",32030,8038,66,17,0,0000-00-00,0000-00-00,2017-06-23,1,0,,montacarichi,"Via Angelo ","Via Angelo Arboit, 2",1,,0,,,0,0,0.00,101/00536.001
401,18,20,"VIA DEGLI ULIVI, 5",00046,2095,42,9,0,0000-00-00,0000-00-00,2017-11-12,1,0,,ascensore,"VIA DEGLI U","VIA DEGLI ULIVI, 5",1,,0,rm/046/0160/15/11,,0,0,0.00,
402,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"Casa di Riposo","GESTIONE SA","Asc nÂ° 1GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,RM9307/94,D'Antonio,0,0,0.00,N.F.1803
403,127,20,"Piazza Rinascita, 24",09013,5704,105,10,0,0000-00-00,0000-00-00,2019-06-22,0,0,"Collaudo: 05/11/1971",Condominio,Rinascita,"Condominio Palazzo Rinascita",1,320,6,CA/2102,"STIGLER OTIS",4,1971,0.75,54NE9713
404,132,20,"Via G. A. Crocco, 129",00148,2142,42,9,0,0000-00-00,0000-00-00,2021-12-05,1,0,"Manca sul Contratto matricola e  numero di fabbrica e tipo di impianto",Condominio,"Crocco 127","Condominio Crocco 127",2,480,6,----,SCHINDLER,6,0,0.63,4133145
405,132,20,"Via G. A. Crocco , 129",00148,2142,42,9,0,0000-00-00,0000-00-00,2021-12-05,1,0,"Manca sul contratto matricola - numero di fabbrica e tipo di impianto",Condominio,"Crocco 127","Condominio Crocco 127",2,480,6,----,SCHINDLER,6,0,0.63,4133146
406,122,20,"VIa Tazio Nuvolari 252",00144,2142,42,9,0,0000-00-00,0000-00-00,2018-11-08,0,0,,Condominio,"T.Nuvolari,","Condominio Via T.Nuvolari,252 sc.e",1,---,0,---,---,0,0,0.00,---
407,123,20,"VIa Tazio Nuvolari 252",00144,2142,42,9,0,0000-00-00,0000-00-00,2018-11-08,0,0,"Manca sul contratto matricola - numero di fabbrica ",Condominio,"T.Nuvolari,","Condominio Via T.Nuvolari,252 sc.n",1,-----,0,-----,-----,0,0,0.00,-----
408,124,20,"VIa Tazio Nuvolari 252",00144,2142,42,9,0,0000-00-00,0000-00-00,2018-11-08,0,0,"Manca sul contratto Matricola e numero Fabbrica",Condominio,"T.Nuvolari ","Condominio Via T.Nuvolari 252,sc.S",1,----,0,-----,-----,0,0,0.00,------
409,127,20,"Piazza Rinascita, 20",09013,5704,105,10,0,0000-00-00,0000-00-00,2017-05-22,0,0,,Condominio,"PAL. RINASC","AMM.NE CONDOMINIO "PAL. RINASCITA"",1,,0,CA2547,,0,2015,0.00,54NE966
410,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,RM9308/94,D'Antonio,0,0,0.00,1804
411,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,"RM 9309/94",D'Antonio,0,0,0.00,1805
412,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,"RM 9310/94",D'Antonio,0,0,0.00,1806
413,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,"RM 9311/94",D'Antonio,0,0,0.00,1807
414,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,"RM 9312/94",D'Antonio,0,0,0.00,1808
415,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,"RM 9313/94",D'Antonio,0,0,0.00,1809
416,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2019-06-22,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,"RM 9314/94",D'Antonio,0,0,0.00,1810
417,128,20,"Via Tivoli, 66",00010,2129,42,9,0,0000-00-00,0000-00-00,2017-07-31,1,0,,"CASA DI RIPOSO","GESTIONE SA","GESTIONE SANITARIA ITALIANA S.R.L.",2,,0,-----,----,0,0,0.00,-----
418,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI","OLICAR GEST","OSPEDALE SAN LUIGI - CUCINA - MONTACARICHI DX-NÂ°3",1,500,2,1394/89,SABIEM,0,1989,0.50,45019
419,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,,"OSPEDALE SAN LUIGI","OLICAR GEST","Ospedale San Luigi - Pad. Spec. B - Montalettighe",1,1120,5,1391/89,"SABIEM ",14,1989,0.48,45014
420,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,"Montacarichi cat. B","Ospedale San Luigi","OLICAR GEST","OSPEDALE SAN LUIGI - CUCINA - MONTACARICHI",1,500,2,1397/89,"SABIEM ",0,1989,0.50,45022
421,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,"Montacarichi cat.B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI  - CUCINA - MONTACARICHI DX-NÂ°2",1,500,2,1259/89,"SABIEM ",0,1989,0.50,45021
422,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - CUCINA - MONTACARICHI SX-NÂ°4",1,500,2,1258/89,"SABIEM ",0,1989,0.50,45018
423,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI","OLICAR GEST","OSPEDALE SAN LUIGI - PAD. 3 - MONTALETTIGHE SX",1,1120,5,1383/89,"SABIEM ",14,1989,0.48,45001
424,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - CUCINA - MONTACARICHI SX-NÂ°1",1,500,2,1395/89,"SABIEM ",0,1989,0.50,45020
425,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI -  PAD. SPEC. B - ASCENSORE",1,400,4,1393/89,"SABIEM ",5,1989,0.80,45017
426,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI  - PAD. SPEC. A - ASCENSORE",1,400,4,1253/89,"SABIEM ",5,1989,0.80,45015
427,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-26,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI  - PAD. SPEC. A - MONTALETTIGHE",1,1120,5,1392/89,"SABIEM ",14,1989,0.48,45016
428,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,,"OSPEDALE SAN LUIGI","OLICAR GEST","OSPEDALE SAN LUIGI - POLO UNIVERSITARIO",1,480,4,,SCHINDLER,6,2015,0.00,0010619909
429,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PAD. 3 - MONTALETTIGHE DX",1,1120,7,1386/89,"SABIEM ",14,1989,0.48,45004
430,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPDEALE SAN LUIGI PADIGLIONE 3 - ASCENSORE SX",1,400,6,1389/89,"SABIEM ",5,1989,0.80,44996
431,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 3 - ASCENSORE DX",1,400,6,1250/89,"SABIEM ",5,1989,0.80,44997
432,133,20,"Regione Gonzole, 10",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 3 - MONTACARICHI A",1,400,6,1256/89,"SABIEM ",0,1989,0.50,45010
433,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 3 - MONTACARICHI B",1,400,6,1380/89,"SABIEM ",0,1989,0.50,45009
434,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PAD. 2 - MONTALETTIGHE DX ",1,1120,7,1385/89,"SABIEM ",14,1989,0.48,45003
435,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 2 - MONTACARICHI B",1,400,6,1388/89,"SABIEM ",0,1989,0.52,45006
436,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,,"OSPEDALE SAN LUIGI","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 2 - MONTACARICHI A",1,400,6,1248/89,"SABIEM ",0,1989,0.52,45007
437,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SANLUIGI","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 2 - ASCENSORE DX",1,400,6,1255/89,"SABIEM ",5,1989,0.80,44995
438,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 2 - ASCENSORE SX",1,400,6,1379/89,"SABIEM ",5,1989,0.80,44994
439,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-25,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PAD. 2 - MONTALETTIGHE SX ",1,1120,5,1382/89,"SABIEM ",14,1989,0.48,45000
440,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 1 - ASCENSORE SX",1,400,6,1381/89,"SABIEM ",5,1989,0.80,44998
441,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PALAZZINA DIREZIONE-UFFICI",1,400,3,1246/89,"SABIEM ",5,1989,0.80,44992
442,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 1 - MONTACARICHI B",1,400,6,1390/89,"SABIEM ",0,1989,0.50,45012
443,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-27,0,0,"Montacarichi cat. B","OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 1 - MONTACARICHI A",1,400,6,1252/89,"SABIEM ",0,1989,0.75,45013
444,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PADIGLIONE 1 - ASCENSORE DX",1,400,6,1257/89,"SABIEM ",5,1989,0.80,44999
445,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PAD. 1 - MONTALETTIGHE SX",1,1120,5,1384/89,"SABIEM ",14,1989,0.48,45002
446,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - PAD. 1 - MONTALETTIGHE DX ",1,1120,7,1387/89,"SABIEM ",14,1989,0.48,45005
447,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - CENT. REG. ANTIDOPING A. BAND",1,1000,4,27,KONE,13,2004,1.00,10337956
448,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI - CENT. REG. ANTIDOPING A. BAND",1,1000,5,28,KONE,13,2004,0.50,10337964
449,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI ","OLICAR GEST","OSPEDALE SAN LUIGI  - CENTR. REG. ANTIDOPING A. ",1,630,2,25,KONE,8,2003,1.00,10337952
450,133,20,"Regione Gonzole, 10	",10043,5085,11,13,0,0000-00-00,0000-00-00,2019-07-24,0,0,,"OSPEDALE SAN LUIGI","OLICAR GEST","OSPEDALE SAN LUIGI - CENTRO REG. ANTIDOPING A. BE",1,1000,4,26,KONE,13,2004,1.00,10337955
451,147,20,"Via VI strada, 113",36071,7438,72,17,0,0000-00-00,0000-00-00,2019-09-14,0,0,,"Produzione Ventilatori industriali","Ferrari Ven","Ferrari Ventilatori Industriali S.p.A., Sede di Ar",2,4000,2,2001/36,Sabiem,53,0,0.23,52458
452,125,20,"Via Aurelia Nord, 32 ",00053,2079,42,9,0,0000-00-00,0000-00-00,2023-09-27,1,0,,"Centrale Elettrica",UFFICI,"ASCENSORE UFFICI",1,680,2,"RM 16/2006   ","FIMAR Ascensori srl",9,2006,0.81,3101/06
453,125,20,"Via Aurelia Nord, 32 ",00053,2079,42,9,0,0000-00-00,0000-00-00,2023-09-27,1,0,,"Centrale Elettrica",GVR-A,"ASCENSORE GVR-A",1,2000,8,"RM 29/2005",KONE,26,2005,0.50,10345811
454,125,20,"Via Aurelia Nord, 32 ",00053,2079,42,9,0,0000-00-00,0000-00-00,2023-09-27,1,0,,"Centrale Elettrica",GVR-B,"ASCENSORE GVR-B",1,2000,8,"RM 12/2006",SIDERON,22,2006,1.00,04159
455,125,20,"Via Aurelia Nord, 32 ",00053,2079,42,9,0,0000-00-00,0000-00-00,2023-09-27,1,0,,"Centrale Elettrica ",GVR-C,"ASCENSORE GVR-C",1,2000,8,"RM 13/2006",SIDERON,22,2006,1.00,04006
456,131,20,"Via Dei Bevilacqua, 60",00165,2142,42,9,0,0000-00-00,0000-00-00,2019-09-27,1,0,,"CONVENTO SUORE ","Casa Genera","ASCENSORE ELETTRICO 1 Schindler",1,400,3,"CR 17768",SCHINDLER,5,2016,1.00,10949053
457,131,20,"Via Dei Bevilacqua, 60",00165,2142,42,9,0,0000-00-00,0000-00-00,2019-09-27,1,0,,"CONVENTO SUORE ","Casa Genera","ASCENSORE ELETTRICO 2 Schindler",1,320,4,40847,SCHINDLER,4,1970,0.75,51722
458,142,20,"Via Salaria 1380",00138,2142,42,9,0,0000-00-00,0000-00-00,2021-11-22,1,0,,Supermercato,"Sgm superme","Sgm supermecati S.r.l., Sede di Roma",1,,0,CR6682,,0,0,0.00,604
459,159,20,"VIa Rocca DI Cambio , 14 - 16",00132,2142,42,9,0,0000-00-00,0000-00-00,2019-10-06,1,0,,Asilo,"Camomilla S","Camomilla S.r.l., Sede di Roma",2,300,2,15533,"Baglini Group S.r.l.",4,2013,0.15,P11/834
