id,customer_id,type_id,location_address,location_zipcode,location_city_id,location_province_id,location_region_id,business_unit_id,energy_power,surface_area,measuring_point,first_audit_at,last_audit_at,next_audit_at,state,structure_type,man_hours,contact_user_id,note,operator,code,name,periodicity,dangerous_gas,dangerous_dust,step_points,contact_points,supply_type,distribution_type,plant_site,location_address_n
7157,2574,10,Loc.Valsegatori,45017,7278,68,17,0,20,0,0,0000-00-00,0000-00-00,2022-04-06,0,0,1,0,,,,"BLOCK VALVE STATION 4",2,,,0,0,BT,TT,,
7158,2636,10,"VIA IS. CO. EL. VAINICHER",98055,6155,16,11,0,50,0,0,0000-00-00,0000-00-00,2018-05-31,0,0,2,0,,"PANIFICIO RISTORANTE",,"VIA IS. CO. EL. VAINICHER",2,,,0,0,MT,TN,,
7159,1797,10,"VIA ALBERTO LA MARMORA 16",07041,5923,81,10,0,30,0,0,0000-00-00,0000-00-00,2023-01-23,1,0,2,0,"EX BSS",,ALGHERO,ALGHERO,2,,,0,0,BT,TT,,
7160,1797,10,"VIA GIOVANNI XXIII, 63",07041,5923,81,10,0,30,0,0,0000-00-00,0000-00-00,2019-03-01,1,0,2,0,"EX BSS",,"ALGHERO 1 ","ALGHERO 1 ",5,,,0,0,BT,TT,,
7161,1797,10,"V.LE COSTA SMERALDA",07021,5632,108,10,0,30,0,0,0000-00-00,0000-00-00,2018-04-14,1,0,2,0,"EX BSS",,ARZACHENA,ARZACHENA,5,,,0,0,BT,TT,,
7162,1797,10,"VIA SARDEGNA, 78",09032,5724,78,10,0,30,0,0,0000-00-00,0000-00-00,2021-11-30,1,0,2,0,"EX BSS",,ASSEMINI,ASSEMINI,5,,,0,0,BT,TT,,
7163,1797,10,"VIA GIOBERTI, 3",07011,5930,81,10,0,30,0,0,0000-00-00,0000-00-00,2023-02-01,1,0,2,0,"EX BSS",,BONO,BONO,5,,,0,0,BT,TT,,
7164,1797,10,"C.SO UMBERTO, 7",07012,5931,81,10,0,30,0,0,0000-00-00,0000-00-00,2019-03-11,1,0,2,0,"EX BSS",,BONORVA,BONORVA,5,,,0,0,BT,TT,,
7165,1797,10,"V.LE TRIESTE",09123,5728,78,10,0,150,0,0,0000-00-00,0000-00-00,2020-01-29,1,0,3,0,"EX BSS",,CAGLIARI,CAGLIARI,5,,,0,0,BT,TT,,
7166,1797,10,"PIAZZA GARIBALDI",09125,5728,78,10,0,30,0,0,0000-00-00,0000-00-00,2019-02-04,1,0,2,0,"EX BSS",,"CAGLIARI 01","CAGLIARI 01",5,,,0,0,BT,TT,,
7167,2581,10,"Via Pian di Grassina, 24,",50015,6707,49,12,0,10,60,0,0000-00-00,0000-00-00,2026-05-18,1,0,1,0,"Verificatore incaricato Fabio Baglioni ingegnere",Farmacia,,"Gaetano Desantis",5,,,0,0,BT,TT,,
7168,2641,10,"VIA VITTORIO EMANUELE 210",98055,6155,16,11,0,50,0,0,0000-00-00,0000-00-00,2021-05-31,0,0,2,0,,PANIFICIO,,"VIA VITTORIO EMANUELE ",5,,,0,0,BT,TT,,
7169,2637,10,"piazza mazzini",98055,6155,16,11,0,35,0,0,0000-00-00,0000-00-00,2018-05-31,0,0,2,0,,discoteca,,turmalin,2,,,0,0,BT,TT,,
7170,2638,10,"VIA MARINA GARIBALDI CANNETTO",98055,6155,16,11,0,25,0,0,0000-00-00,0000-00-00,2018-05-31,0,0,2,0,,"BAR PIZZERIA RISTORANTE DISCO",,"RITROVO CALANDRA",2,,,0,0,BT,TT,,
7171,1634,10,"Corso XXVI Febbraio,1",11100,7027,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",1,1,2,,,0,0,BT,TT,,
7172,1634,12,"Corso XXVI Febbraio,1",11100,7027,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",1,1,2,0|1|2,,0,0,,,,
7173,1634,10,"Corso Ivrea,129",11100,7027,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",24,24,2,,,0,0,BT,TT,,
7174,1634,12,"Corso Ivrea,129",11100,7027,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",24,24,2,0|1|2,,0,0,,,,
7175,1634,10,"SS 26 Km 129+800",11017,7067,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-07-26,0,0,1,0,,"Distributore Carburante",51427,51427,2,,,0,0,BT,TT,,
7176,1634,12,"SS 26 Km 129+800",11100,7067,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-07-26,0,0,1,0,,"Distributore Carburante",51427,51427,2,0|1|2,,0,0,,,,
7177,1634,10,"SS 26 Km 50+830",11020,7047,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",51440,51440,2,,,0,0,BT,TT,,
7178,1634,12,"SS 26 Km 50+830",11020,7047,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",51440,51440,2,0|1|2,,0,0,,,,
7179,1634,10,"SS 26 Km 73+750",11029,7095,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-07-27,0,0,1,0,,"Distributore Carburante",51443,51443,2,,,0,0,BT,TT,,
7180,1634,12,"SS 26 Km 73+750",11029,7095,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-07-27,0,0,1,0,,"Distributore Carburante",51443,51443,2,0|1|2,,0,0,,,,
7181,1634,10,"Via Ardoino,67",18023,2309,83,18,0,30,0,0,0000-00-00,0000-00-00,2020-07-16,0,0,1,0,,"Distributore Carburante",51560,51560,2,,,0,0,BT,TT,,
7182,1634,12,"Via Ardoino,67",18023,2309,83,18,0,0,100,0,0000-00-00,0000-00-00,2020-07-16,0,0,1,0,,"Distributore Carburante",51560,51560,2,0|1|2,,0,0,,,,
7183,1634,10,"SS 406 Km 7+930",01020,8035,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",56628,56628,2,,,0,0,BT,TT,,
7184,2670,10,"VIA SETTEMBRINI, 38",64046,275,47,2,0,20,0,0,0000-00-00,0000-00-00,2021-12-03,1,0,1,0,,"FERRAMENTA - RIVENDITA PRODOTTI AGRICOLI E GIARDINAGGIO",,SETTEMBRINI,2,,,0,0,BT,TT,,
7185,1634,12,"SS 406 Km 7+930",01020,8035,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",56628,56628,2,0|1|2,,0,0,,,,
7186,1634,10,"SS 26 Km 99+263",11100,7080,77,16,0,30,0,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",59001,59001,2,,,0,0,BT,TT,,
7187,1634,12,"SS 26 Km 99+263",11100,7080,77,16,0,0,100,0,0000-00-00,0000-00-00,2020-05-21,0,0,1,0,,"Distributore Carburante",59001,59001,2,0|1|2,,0,0,,,,
7188,1635,10,"Corso Limone Piemonte,1",18039,2347,83,18,0,30,0,0,0000-00-00,0000-00-00,2020-05-25,0,0,1,0,,"Distributore Carburante",51570,51570,2,,,0,0,BT,TT,,
7189,1635,12,"Corso Limone Piemonte,1",18039,2347,83,18,0,0,100,0,0000-00-00,0000-00-00,2020-05-25,0,0,1,0,,"Distributore Carburante",51570,51570,2,0|1|2,,0,0,,,,
7190,1635,10,"Via Dei Molteni",19015,2366,85,18,0,30,0,0,0000-00-00,0000-00-00,2020-05-25,0,0,1,0,,"Distributore Carburante",11299,11299,2,,,0,0,BT,TT,,
7191,1635,12,"Via Dei Molteni",19015,2366,85,18,0,0,100,0,0000-00-00,0000-00-00,2020-05-25,0,0,1,0,,"Distributore Carburante",11299,11299,2,0|1|2,,0,0,,,,
7192,1632,10,"SS 10 Km 78+313",15023,4320,5,13,0,30,0,0,0000-00-00,0000-00-00,2020-05-23,0,0,1,0,,"Distributore Carburante",1435,1435,2,,,0,0,BT,TT,,
7193,1632,12,"SS 10 Km 78+313",15023,4320,5,13,0,0,100,0,0000-00-00,0000-00-00,2020-05-23,0,0,1,0,,"Distributore Carburante",1435,1435,2,0|1|2,,0,0,,,,
7194,1632,10,"SS 494 Vigevanese Km 68",15048,4424,5,13,0,30,0,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",1437,1437,2,,,0,0,BT,TT,,
7195,1632,12,"SS 494 Vigevanese Km 68",15048,4424,5,13,0,0,100,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",1437,1437,2,0|1|2,,0,0,,,,
7196,1632,10,"Via Gaminella,17",15037,4348,5,13,0,30,0,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",1445,1445,2,,,0,0,BT,TT,,
7197,1632,12,"Via Gaminella,17",15037,4348,5,13,0,0,100,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",1445,1445,2,0|1|2,,0,0,,,,
7198,1635,10,"SS 28  Via Nazionale loc. Arib",18027,2329,83,18,0,30,0,0,0000-00-00,0000-00-00,2020-07-16,0,0,1,0,,"Distributore Carburante",1213,1213,2,,,0,0,BT,TT,,
7199,1635,12,"SS 28  Via Nazionale loc. Arib",18027,2329,83,18,0,0,100,0,0000-00-00,0000-00-00,2020-07-16,0,0,1,0,,"Distributore Carburante",1213,1213,2,0|1|2,,0,0,,,,
7200,1635,10,"Corso Marconi",18038,2337,83,18,0,30,0,0,0000-00-00,0000-00-00,2020-07-16,0,0,1,0,,"Distributore Carburante",1230,1230,2,,,0,0,BT,TT,,
7201,1635,12,"Corso Marconi",18038,2337,83,18,0,0,100,0,0000-00-00,0000-00-00,2020-07-16,0,0,1,0,,"Distributore Carburante",1230,1230,2,0|1|2,,0,0,,,,
7202,2635,10,"VIA MENDOLITA",98055,6155,16,11,0,150,0,0,0000-00-00,0000-00-00,2018-05-31,0,0,3,0,,alberghiera,,FILIPPINO,2,,,0,0,MT,TN,,
7203,1635,10,"Viale Italia",19100,2364,85,18,0,30,0,0,0000-00-00,0000-00-00,2020-05-25,0,0,1,0,,"Distributore Carburante",1280,1280,2,,,0,0,BT,TT,,
7204,1635,12,"Viale Italia",19100,2364,85,18,0,0,100,0,0000-00-00,0000-00-00,2020-05-25,0,0,1,0,,"Distributore Carburante",1280,1280,2,0|1|2,,0,0,,,,
7205,1632,10,"SS 31 Km 27+800",15033,4292,5,13,0,30,0,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",1422,1422,2,,,0,0,BT,TT,,
7206,1632,12,"SS 31 Km 27+800",15033,4292,5,13,0,0,100,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",1422,1422,2,0|1|2,,0,0,,,,
7207,2673,10,"VIA KENNEDY 21/B",98066,6177,16,11,0,14,0,0,0000-00-00,0000-00-00,2018-06-13,0,0,2,0,,RIABILITAZIONE,,"CAPP 1990",2,,,0,0,BT,TT,,
7208,2658,10,"PIAZZA MARCONI 1",98051,6127,16,11,0,25,0,0,0000-00-00,0000-00-00,2018-06-10,0,0,2,0,,CAROZZERIA,,"CAR PINO",2,,,0,0,BT,TT,,
7209,2660,10,"C/DA GALLO 22",98060,6168,16,11,0,10,0,0,0000-00-00,0000-00-00,2021-06-10,0,0,2,0,,PANIFICIO,,"SANTO PIETRO",5,,,0,0,BT,TT,,
7210,1635,10,"Calata San Erasmo",16038,2247,82,18,0,30,0,0,0000-00-00,0000-00-00,2018-07-27,0,0,1,0,,"Distributore Carburante",1097,1097,2,,,0,0,BT,TT,,
7211,1635,12,"Calata San Erasmo",16038,2247,82,18,0,0,100,0,0000-00-00,0000-00-00,2016-08-13,0,0,1,0,,"Distributore Carburante",1097,1097,2,0|1|2,,0,0,,,,
7212,1635,10,"Via Siffredi",16152,2247,82,18,0,30,0,0,0000-00-00,0000-00-00,2018-06-30,0,0,1,0,,"Distributore Carburante",1135,1135,2,,,0,0,BT,TT,,
7213,1635,12,"Via Siffredi",16152,2247,82,18,0,0,100,0,0000-00-00,0000-00-00,2018-06-30,0,0,1,0,,"Distributore Carburante",1135,1135,2,0|1|2,,0,0,,,,
7214,1635,10,"Via Aurelia,43",18016,2334,83,18,0,30,0,0,0000-00-00,0000-00-00,2020-05-24,0,0,1,0,,"Distributore Carburante",1205,1205,2,,,0,0,BT,TT,,
7215,1635,12,"Via Aurelia,43",18016,2334,83,18,0,0,100,0,0000-00-00,0000-00-00,2020-05-24,0,0,1,0,,"Distributore Carburante",1205,1205,2,0|1|2,,0,0,,,,
7216,2650,10,"Via Campo Sportivo",91027,6339,20,11,0,100,0,0,0000-00-00,0000-00-00,2018-01-06,0,0,3,0,,,,"ESA ECO",2,,,0,0,BT,TT,,
7217,2451,10,"VIA UNGHERIA 20",10093,5009,11,13,0,200,0,0,0000-00-00,0000-00-00,2022-06-25,1,0,3,0,,,,"SEA MARCONI TECHNOLOGIES DI VANDER TUMIATTI S.A.S",2,,,0,0,BT,TT,,
7218,2634,10,"Via Ciucca 28/A",90045,6243,17,11,0,15,0,0,0000-00-00,0000-00-00,2018-05-23,0,0,2,0,,,,MAREMOTO,2,,,0,0,BT,TT,,
7219,1635,10,"SS 20 loc. Roverino",18039,2347,83,18,0,30,0,0,0000-00-00,0000-00-00,2020-07-27,0,0,1,0,,"Distributore Carburante",52849,52849,2,,,0,0,BT,TT,,
7220,1635,12,"SS 20 loc. Roverino",18039,2347,83,18,0,0,100,0,0000-00-00,0000-00-00,2020-07-27,0,0,1,0,,"Distributore Carburante",52849,52849,2,0|1|2,,0,0,,,,
7221,1635,10,"Via Carducci",19100,2364,85,18,0,30,0,0,0000-00-00,0000-00-00,2020-07-18,0,0,1,0,,"Distributore Carburante",55922,55922,2,,,0,0,BT,TT,,
7222,1635,12,"Via Carducci",19100,2364,85,18,0,0,100,0,0000-00-00,0000-00-00,2020-07-18,0,0,1,0,,"Distributore Carburante",55922,55922,2,0|1|2,,0,0,,,,
7223,1632,10,"Largo Europa,70",15057,4421,5,13,0,30,0,0,0000-00-00,0000-00-00,2020-09-12,0,0,1,0,,"Distributore Carburante",55359,55359,2,,,0,0,BT,TT,,
7224,1632,12,"Largo Europa,70",15057,4421,5,13,0,0,100,0,0000-00-00,0000-00-00,2020-09-12,0,0,1,0,,"Distributore Carburante",55359,55359,2,0|1|2,,0,0,,,,
7225,1632,10,"Via Luigi Einaudi,52",15053,4305,5,13,0,30,0,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",56219,56219,2,,,0,0,BT,TT,,
7226,1632,12,"Via Luigi Einaudi,52",15053,4305,5,13,0,0,100,0,0000-00-00,0000-00-00,2020-05-22,0,0,1,0,,"Distributore Carburante",56219,56219,2,0|1|2,,0,0,,,,
7227,2667,10,"SS 115 MARINELLA DI SELINUNTE",91022,6332,20,11,0,50,0,0,0000-00-00,0000-00-00,2021-06-12,0,0,3,0,,,,geolive,5,,,0,0,BT,TT,,
7228,2643,10,"Piazza San Michele,3",00015,2116,42,9,0,20,0,0,0000-00-00,0000-00-00,2018-06-02,1,0,1,0,,"Scuola dell'infanzia","San Pio X","San Pio X",2,,,0,0,BT,TT,,
7229,2644,10,"Via Ostirnse Km 22,690",00119,2142,42,9,0,50,0,0,0000-00-00,0000-00-00,2020-05-22,1,0,2,0,,"Assistenza Autoveicoli","Car Service","Car Service",2,,,0,0,BT,TT,,
7230,2646,10,"Via Nettunense, 167",00042,2052,42,9,0,3,0,0,0000-00-00,0000-00-00,2022-07-23,1,0,1,0,,"Ambulatorio Dentistico","Dental Serv","Dental Service",2,,,0,0,BT,TT,"DENTAL SERVICE S.R.L.S.",
7231,2647,10,"Via Daniele Manin,7A",00185,2142,42,9,0,6,0,0,0000-00-00,0000-00-00,2021-05-18,1,0,1,0,,"Oreficeria orologeria vendita al dettaglio",GEA,GEA,5,,,0,0,BT,TT,,
7232,2647,10,"Via Orazio Dello Sbirro,32 B",00121,2142,42,9,0,6,0,0,0000-00-00,0000-00-00,2016-05-20,1,0,1,0,,"vendita al dettaglio oreficeria ed orologeria",GEA,GEA,5,,,0,0,BT,TT,,
7233,2627,10,"Via Enrico Bondi,244 A",00166,2142,42,9,0,20,0,0,0000-00-00,0000-00-00,2018-06-14,1,0,1,0,,Carrozzeria,"Bolner Luca","Bolner Luca",2,,,0,0,BT,TT,,
7234,2648,10,"Via Degli Scipioni,31-33",00192,2142,42,9,0,15,0,0,0000-00-00,0000-00-00,2021-05-18,1,0,1,0,,Parrucchiere,"33 Style","33 Style",5,,,0,0,BT,TT,,
7235,2663,10,"Viale Della Repubblica,49A",70017,5415,29,6,0,11,0,0,0000-00-00,0000-00-00,2021-06-09,1,0,1,0,,"Laboratorio Artigianale","Laura Lippo","Laura Lippolis",5,,,0,0,BT,TT,,
7236,2665,10,"Piazza Irnerio,49/50",00165,2142,42,9,0,20,0,0,0000-00-00,0000-00-00,2021-06-01,1,0,1,0,,Bar,"Pierma Srl","Pierma Srl",5,,,0,0,BT,TT,,
7237,2502,10,"Via Flacca Km 23",04024,1949,40,9,0,200,0,0,0000-00-00,0000-00-00,2020-09-27,1,0,6,0,,Alberghiera,"Gala Hotels","Gala Hotels",2,,,0,0,MT,TN,,
7238,2668,10,"Carpinetana Nord loc. Valle 7/",00034,2081,42,9,0,70,0,0,0000-00-00,0000-00-00,2022-07-08,1,0,5,0,,"Rettifica Motori",Barbini,Barbini,5,,,0,0,BT,TT,,
7239,2666,10,"Via Casilina Km 49,6",00034,2081,42,9,0,12,0,0,0000-00-00,0000-00-00,2020-07-27,0,0,4,0,,"Distributore Carburante","Schina Umbe","Schina Umberto",2,,,0,0,BT,TT,,
7240,2666,12,"Via Casilina Km 49,6",00034,2081,42,9,0,0,100,0,0000-00-00,0000-00-00,2020-07-27,0,0,1,0,,"Distributore Carburante","Schina Umbe","Schina Umberto",2,0|1|2,,0,0,,,,
7241,2628,10,"Via Del Boschetto,77A",00184,2142,42,9,0,37,0,0,0000-00-00,0000-00-00,2016-06-14,0,0,1,0,,Antiquariato,"Piccioni Cl","Piccioni Claudio",5,,,0,0,BT,TT,,
7242,2664,10,"Via Boccea 611-611A",00166,2142,42,9,0,6,0,0,0000-00-00,0000-00-00,2016-06-16,0,0,1,0,,"commercio al dettaglio di abbigliamento","Elis Moda","Elis Moda",5,,,0,0,BT,TT,,
7243,2656,10,"Via Affile,102",00131,2142,42,9,0,1000,0,0,0000-00-00,0000-00-00,2022-07-06,1,0,8,0,,"Industria Metallurgica",Rheinmetall,Rheinmetall,2,,,0,0,MT,TN,,
7244,2626,10,"Via Del Anello,snc",04010,1951,40,9,0,500,0,0,0000-00-00,0000-00-00,2018-06-16,1,0,1,0,,"Impianto Fotovoltaico",Solaris,Solaris,2,,,0,0,MT,TN,,
7245,2626,11,"Via Del Anello,snc",04010,1951,40,9,0,0,500,0,0000-00-00,0000-00-00,2018-06-16,1,2,1,0,,"Impianto Fotovoltaico",Solaris,Solaris,2,,,0,0,,,,
7246,2661,10,"Via Armando Vona,51",03100,1892,39,9,0,130,0,0,0000-00-00,0000-00-00,2018-06-21,0,0,3,0,,"Forniture Industriali Tessili",Forint,Forint,2,,,0,0,BT,TT,,
7247,2633,10,"Via Cristoforo Colombo,454",00145,2142,42,9,0,6,0,0,0000-00-00,0000-00-00,2021-06-21,1,0,1,0,,"Servizi Vari","Classe Diri","Classe Dirigente",5,,,0,0,BT,TT,,
7248,2659,10,"Zona Industriale Bau Sueddi, s",09040,5747,78,10,0,200,0,0,0000-00-00,0000-00-00,2018-06-08,0,0,4,0,,agroalimentare,,SERRA,2,,,0,0,MT,TN,,
7249,2181,10,"Via Piana 31",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-10,0,0,1,0,,,,"CONDOMINIO CA' NOTARI",5,,,0,0,BT,TT,,
7250,2610,10,"Via Mons.Guido Stocco 153",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO CHINI 3",5,,,0,0,BT,TT,,
7251,2612,10,"Via Dante Alighieri 201",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO GEMINUS 2",5,,,0,0,BT,TT,,
7252,2615,10,"Via Benemeriti del Lavoro 166",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO NICO",5,,,0,0,BT,TT,,
7253,2616,10,"Via Beggio 19",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO NICOLO'",5,,,0,0,BT,TT,,
7254,2617,10,"Via Rettilineo 160",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO PRIMAVERA",5,,,0,0,BT,TT,,
7255,2619,10,"Via Badaloni 67",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE CAPITELLO",5,,,0,0,BT,TT,,
7256,2620,10,"Via XX Settembre 172",45021,7254,68,17,0,2,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE CONCHIGLIA",5,,,0,0,BT,TT,,
7257,2621,10,"Via Martiri delle Foibe 47",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE CORTE QUADRI",5,,,0,0,BT,TT,,
7258,2622,10,"Via Pinzon 98/110",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE IL BORGHETTO",5,,,0,0,BT,TT,,
7259,2623,10,"Via Sacco e Vanzetti 135",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE LE ROSE",5,,,0,0,BT,TT,,
7260,2624,10,"Via Riviera Miani 36",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RIVIERA",5,,,0,0,BT,TT,,
7261,2625,10,"Via XX Settembre  ",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO XX SETTEMBRE",5,,,0,0,BT,TT,,
7262,2618,10,"Via C.Maliani 109",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE ANNA",5,,,0,0,BT,TT,,
7263,2618,10,"Via C.Maliani 135",45021,7254,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO RESIDENCE ANNA",5,,,0,0,BT,TT,,
7264,2611,10,"Piazza Cervi 9",45100,7290,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO PIAZZA CERVI",5,,,0,0,BT,TT,,
7265,2611,10,"Piazza Cervi 10",45100,7290,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO PIAZZA CERVI",5,,,0,0,BT,TT,,
7266,2614,10,"Via de Polzer 45",45100,7290,68,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-11,0,0,1,0,,,,"CONDOMINIO LISA",5,,,0,0,BT,TT,,
7267,2613,10,"Piazzetta Rocche Marchesane 22",35040,7202,67,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-10,0,0,1,0,,,,"CONDOMINIO I PORTICI 2",5,,,0,0,BT,TT,,
7268,2613,10,"Piazzetta Rocche Marchesane 40",35040,7202,67,17,0,3,0,0,0000-00-00,0000-00-00,2021-02-10,0,0,1,0,,,,"CONDOMINIO I PORTICI D",5,,,0,0,BT,TT,,
7269,2477,10,"Via Albergotti,75",00175,2142,42,9,0,50,0,0,0000-00-00,0000-00-00,2018-04-27,1,0,2,0,,"Casa Generalizia",Albergotti,Albergotti,2,,,0,0,BT,TT,,
7270,2477,10,"Via Pompeo Magno,108",00192,2142,42,9,0,50,0,0,0000-00-00,0000-00-00,2023-04-26,1,0,2,0,,"Casa Generalizia","Pompeo Magn","Pompeo Magno",2,,,0,0,BT,TT,,
7271,2477,10,"Via s. Maria in Selce,18",00038,2160,42,9,0,12,0,0,0000-00-00,0000-00-00,2022-07-28,1,0,2,0,,"Casa Famiglia ",S.MariainSe,"S. Maria in Selce",2,,,0,0,BT,TT,"Casa Famiglia ",
7272,2429,10,ALES,09091,5853,80,10,0,200,0,0,0000-00-00,0000-00-00,2017-07-21,0,0,3,0,,,,ALES,2,,,0,0,MT,TN,,
7273,2429,10,SELARGIUS,09074,5756,78,10,0,50,0,0,0000-00-00,0000-00-00,2017-07-14,0,0,2,0,,,,SELARGIUS,2,,,0,0,BT,TT,,
7274,2429,10,MONASTIR,09023,5743,78,10,0,50,0,0,0000-00-00,0000-00-00,2017-07-13,0,0,2,0,,,,"MONASTIR CASA PROTETTA",2,,,0,0,BT,TT,,
7275,2429,10,VALLERMOSA,09010,5770,78,10,0,200,0,0,0000-00-00,0000-00-00,2017-07-10,0,0,3,0,,,,"VALLERMOSA MT",2,,,0,0,MT,TN,,
7276,2429,11,VALLERMOSA,09010,5770,78,10,0,0,100,0,0000-00-00,0000-00-00,2017-07-10,0,1,2,0,,,,"VALLERMOSA SA",2,,,0,0,,,,
7277,2428,10,ALES,09091,5853,80,10,0,200,0,0,0000-00-00,0000-00-00,2017-07-21,0,0,3,0,,,,ALES,2,,,0,0,MT,TN,,
7278,2428,10,ARITZO,08031,5777,79,10,0,50,0,0,0000-00-00,0000-00-00,2017-06-23,0,0,2,0,,,,ARITZO,2,,,0,0,BT,TN,,
7279,2428,10,ARZANA,08040,5652,107,10,0,10,0,0,0000-00-00,0000-00-00,2017-07-27,0,0,2,0,,,,ARZANA,2,,,0,0,BT,TT,,
7280,2428,10,ASSEMINI,09032,5724,78,10,0,10,0,0,0000-00-00,0000-00-00,2017-07-03,0,0,2,0,,,,ASSEMINI,2,,,0,0,BT,TT,,
7281,2428,10,BERCHIDDA,07022,5634,108,10,0,10,0,0,0000-00-00,0000-00-00,2017-09-08,0,0,2,0,,,,BERCHIDDA,2,,,0,0,BT,TT,,
7282,2428,10,"VIA CARDUCCI",07011,5930,81,10,0,250,0,0,0000-00-00,0000-00-00,2017-10-05,0,0,4,0,,,,"VIA CARDUCCI BONO",2,,,0,0,MT,TN,,
7283,2428,10,"VIA GRAZIA DELEDDA",07011,5930,81,10,0,50,0,0,0000-00-00,0000-00-00,2017-10-05,0,0,2,0,,,,"VIA DELEDDA BONO",2,,,0,0,BT,TT,,
7284,2428,10,BUDDUSO,07020,7952,108,10,0,15,0,0,0000-00-00,0000-00-00,2017-08-24,0,0,2,0,,,,BUDDUSO,2,,,0,0,BT,TT,,
7285,2428,10,"CAGLIARI ",09100,5728,78,10,0,250,0,0,0000-00-00,0000-00-00,2017-08-25,0,0,4,0,,,,CAGLIARI,2,,,0,0,MT,TN,,
7286,2428,10,CAPOTERRA,09012,5729,78,10,0,15,0,0,0000-00-00,0000-00-00,2017-07-13,0,0,2,0,,,,CAPOTERRA,2,,,0,0,BT,TT,,
7287,2428,10,"VIA OSSERVATORIO ASTRONOMICO",09014,5705,105,10,0,15,0,0,0000-00-00,0000-00-00,2019-11-21,0,0,2,0,,,,CARLOFORTE,2,,,0,0,BT,TT,,
7288,2428,10,CORTOGHIANA,09013,5704,105,10,0,150,0,0,0000-00-00,0000-00-00,2017-07-14,0,0,4,0,,,,CORTOGHIANA,2,,,0,0,MT,TN,,
