id,customer_id,machine_group_id,machine_type_id,machine_type_detail_id,machine_tariffplan_id,vendor,model,registration_number,registration_year,construction_year,start_service_year,factory_number,ce,notified_organism_id,carried_weight,max_liters,ps_bar,fluid,producibility,region,province,city,zipcode,address,first_audit_at,last_audit_at,next_audit_at,usage,customer_machine_code,attachment_id,note,state,next_audit_type_code,reg_numb_year,reg_numb_activity_code,reg_numb_code,reg_numb_province,subject_to_startups,panieri_riserva,on_number,is_ped_group,group_factory_number,group_reg_number,ped_category,fluid_type,is_ui_group,ped_reg_numb_year,ped_reg_numb_activity_code,ped_reg_numb_code,ped_reg_numb_province,gvr_category,temp_min,temp_max,fluid_state,address_n,,,,,,,,,,,,,,,,,,,,,,
941,136,NULL,2,8,27,Omis,,,1981,1981,1981,2012,NO,NULL,10000,NULL,NULL,NULL,NULL,17,72,7527,36015,Via Abruzzi 5,NULL,2014-03-11,2014-03-11,construction,,NULL,matr.Inail da verificare,0,SUCC,,0,7095,VI,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
942,137,NULL,2,8,27,Montefiori,B.T.A.C. bitrave 5 ton,,2004,2004,2004,395,SI,NULL,5000,NULL,NULL,NULL,NULL,17,68,7256,45032,Via del Carosello 106,NULL,2014-03-11,2021-10-22,steel,,NULL,,1,SUCC_BIENNALE,2005,2,24,RO,0,0,,0,,,,0,0,2005,2,24,RO,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
943,137,NULL,2,8,27,Montefiori,B.T.A.C. bitrave 5 ton,,2002,2001,2001,348,SI,NULL,5000,NULL,NULL,NULL,NULL,17,68,7256,45032,Via del Carosello ,NULL,2014-03-11,2021-10-22,port,,NULL,,1,SUCC_BIENNALE,2002,2,69,RO,0,0,,0,,,,0,0,2002,2,69,RO,,0,0,,106,,,,,,,,,,,,,,,,,,,,,,
944,137,NULL,1,5,7,JLG,1932000,,2002,2002,0,200103880,SI,NULL,230,NULL,NULL,NULL,NULL,17,68,7256,45032,Via del Carosello 106,NULL,2014-03-11,2014-03-11,Altro,,NULL,Manca matr.INAIL,1,SUCC,,,,,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
945,145,NULL,2,8,26,Elephant srl,GPM,,2001,2001,2001,23837,SI,NULL,500,NULL,NULL,NULL,NULL,17,71,7571,37030,Via Dell'Industria  ,NULL,2014-03-11,2021-04-10,Altro,,NULL,,1,SUCC_BIENNALE,2001,2,2760,VR,0,0,,0,,,,0,0,2001,2,2760,VR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
946,145,NULL,2,8,26,Elephant srl,GPM,,2001,2001,2001,23836,SI,NULL,500,NULL,NULL,NULL,NULL,17,71,7571,37030,Via dell'Industria ,NULL,2014-03-11,2021-04-10,Altro,,NULL,,1,SUCC_BIENNALE,2001,2,2759,VR,0,0,,0,,,,0,0,2001,2,2759,VR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
947,155,NULL,2,8,27,Comas,Bitrave ,,1990,1990,1990,220-16809,NO,NULL,3200,NULL,NULL,NULL,NULL,17,68,7290,45100,Via Delle Industrie ,NULL,2014-03-11,2021-11-26,Altro,,NULL,,1,SUCC_BIENNALE,1990,0,15338,RO,0,0,,0,,,,0,0,1990,1,5338,RO,,0,0,,26,,,,,,,,,,,,,,,,,,,,,,
948,203,NULL,2,8,27,OCMA,,,0,0,0,14680,NO,NULL,2000,NULL,NULL,NULL,NULL,17,72,8066,36010,Via Brenta 4/D,NULL,2014-03-11,2015-06-24,Altro,,NULL,Inserire anno ,0,SUCC_BIENNALE,1971,2,6507,VI,0,0,,0,,,,0,0,1971,2,6507,VI,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
949,204,NULL,2,8,27,Fabris,bitrave,,1998,1998,1998,1239,SI,NULL,5000,NULL,NULL,NULL,NULL,17,72,7522,46066,Via L.Da Vinci ,NULL,2014-03-11,2021-06-06,construction,,NULL,,1,SUCC_BIENNALE,1998,2,86,VI,0,0,,0,,,,0,0,1998,2,86,VI,,0,0,,8/2,,,,,,,,,,,,,,,,,,,,,,
950,70,NULL,1,5,7,Haulotte,Compact 10,,2008,2007,2008,CE130802,SI,NULL,450,NULL,NULL,NULL,NULL,17,68,7290,45100,Delle Industrie,NULL,2014-03-11,2020-02-07,construction,,NULL,,0,SUCC_ANNUALE,2008,2,665,VR,0,0,,0,,,,0,0,2008,2,665,VR,,0,0,,12,,,,,,,,,,,,,,,,,,,,,,
951,70,NULL,1,5,7,Haulotte,,,2001,2001,0,CE104011,SI,NULL,300,NULL,NULL,NULL,NULL,17,68,7290,45100,Via San Sisto 9,NULL,2014-03-11,2015-10-08,Altro,,NULL,08/10/2015 momentaneamente in disuso - ci faranno sapere quando sarÃ  utilizzata e da verificare,0,SUCC_ANNUALE,2008,2,478,VR,0,0,,0,,,,0,0,2008,2,478,VR,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
952,48,NULL,2,8,35,Autogru Pm spa,,,2003,2003,2004,GA240874,SI,NULL,2500,NULL,NULL,NULL,NULL,17,66,7125,32026,Via Pianazzo 18,NULL,2014-03-11,2014-03-11,Altro,,NULL,,0,SUCC,2004,2,137,BL,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
953,48,NULL,2,8,32,Fuochi Milanesi e C. S.a.S.,FM RB 618 I,,1999,1999,0,11937,SI,NULL,1000,NULL,NULL,NULL,NULL,17,66,7119,32020,cantiere,NULL,2013-10-30,2021-02-12,construction,,NULL,Struttuale 2019 ok da avere copia,1,SUCC_ANNUALE,1999,2,83,BL,0,0,,0,,,,0,0,1999,2,83,BL,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
954,129,NULL,2,8,32,Benedini,,,2002,2002,2013,E8581,SI,NULL,1600,NULL,NULL,NULL,NULL,17,67,8053,35040,Via L.Da Vinci 4,NULL,2014-03-11,2014-03-11,construction,,NULL,,0,SUCC,2003,2,43,RO,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
955,129,NULL,2,8,32,Cattaneo,CM 76B,,2005,2005,2013,7395,SI,NULL,1800,NULL,NULL,NULL,NULL,17,67,7167,35040,via Silvio Pellico,NULL,2012-09-21,2018-08-02,construction,,NULL,,1,SUCC_ANNUALE,2006,2,88,VR,0,0,,0,,,,0,0,2006,2,88,VR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
956,129,NULL,2,8,32,Benedini,,,2002,2002,2013,8358,SI,NULL,1000,NULL,NULL,NULL,NULL,17,67,8053,35040,Via L.Da Vinci 4,NULL,2008-10-06,2014-03-11,construction,,NULL,,1,SUCC,2002,2,166,RO,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
957,129,NULL,2,8,32,Cattaneo-,,,2008,2008,2014,8353,SI,NULL,1800,NULL,NULL,NULL,NULL,17,68,7289,45010,Albarella via del Sambuco 5,NULL,2011-09-09,2015-03-11,construction,,NULL,"c/o Ditta Bardella Costruzioni - Isola di Albarella
ILARIO ANNULLALA! L'ho ASSEGNATA A VINCENZO per il 09/04 GRAZIE",0,SUCC_ANNUALE,2008,2,201,PD,0,0,,0,,,,0,0,2008,2,201,PD,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
958,129,NULL,2,8,32,Masol,HS 29.08,,2003,2003,2013,7278,SI,NULL,2000,NULL,NULL,NULL,NULL,17,68,7290,45100,Via L.M.Bianchini costr.MILAN,NULL,2012-01-16,2016-03-26,construction,,NULL,di proprietÃ  Costruzioni Milan tel ufficio 0425/97572 dalle 8.00 alle 13.00 o 336/860367 Milan,1,SUCC_ANNUALE,2003,2,165,RO,0,0,,0,,,,0,0,2003,2,165,RO,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
959,129,NULL,2,8,32,Cattaneo,CM 73,,2001,2001,2001,4803,SI,NULL,1200,NULL,NULL,NULL,NULL,17,67,7212,35045,via Trento Nord,NULL,2012-07-10,2019-08-08,construction,,NULL,,1,SUCC_ANNUALE,2001,2,524,PD,0,0,,0,,,,0,0,2001,2,524,PD,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
960,129,NULL,2,8,32,Cattaneo,,,2009,2009,0,8599,SI,NULL,2200,NULL,NULL,NULL,NULL,17,68,7252,45011,Impresa Rossi c.so V.Emanuele ,NULL,2014-03-11,2014-03-11,construction,,NULL,,0,SUCC,2009,2,287,PD,0,0,,0,,,,0,0,2009,2,287,PD,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
961,129,NULL,2,8,32,Cattaneo,CM76,,2003,2003,2012,6137,SI,NULL,2000,NULL,NULL,NULL,NULL,14,58,1429,44015,Via Bertazzana c/o Impresa edi,NULL,2012-10-12,2016-02-12,construction,,NULL,c/o Impresa Edile Lavori Industriali S.r.l.,1,SUCC_ANNUALE,2003,2,1042,PD,0,0,,0,,,,0,0,2003,2,1042,PD,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
962,129,NULL,2,8,32,Cattaneo,,,2007,2007,2013,7987,SI,NULL,1800,NULL,NULL,NULL,NULL,17,67,7194,35030,C/o Impresa Ferrigo via Papa L,NULL,2012-09-12,2014-03-11,construction,,NULL,Via Papa Luciani,0,SUCC,2007,2,8,PD,0,0,,0,,,,0,0,2007,2,0,PD,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
963,129,NULL,2,8,32,Benedini,B 824 ID,,2004,2000,2004,10013,SI,NULL,1600,NULL,NULL,NULL,NULL,17,68,7265,45010,via Belluno,NULL,2013-11-07,2020-05-20,construction,,NULL,Proprietario SOCIETA' EDILE SA.RI.SRL Tel.Sagredin Luciano 3397315337,1,SUCC_ANNUALE,2004,2,811,PD,0,0,,0,,,,0,0,2004,2,811,PD,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
964,129,NULL,2,8,32,Benedini,,,1992,1992,2013,E5637,NO,NULL,1000,NULL,NULL,NULL,NULL,17,68,7275,45020,C/o Impresa Polesana via rover,NULL,2013-11-15,2014-03-11,construction,,NULL,,1,SUCC_ANNUALE,1992,0,10767,RO,0,0,,0,,,,0,0,1992,0,10767,RO,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
965,129,NULL,2,8,40,GRU A COLONNA,,,2000,2000,2001,166,NO,NULL,30000,NULL,NULL,NULL,NULL,17,68,7288,45010,PortoLevante via delle Valli,NULL,2010-10-18,2014-03-11,construction,,NULL,"manca MARCA - GRU A COLONNA
ditta LUZZI",1,SUCC,2001,2,24,RO,0,0,,0,,,,0,0,2001,2,24,RO,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
966,129,NULL,2,8,32,Masol,,,2006,2006,2014,7577,SI,NULL,4000,NULL,NULL,NULL,NULL,17,68,7252,45010,c/o ditta CSM Via Smergoncino,NULL,2012-10-03,2014-03-11,construction,,NULL,,1,SUCC,2006,2,128,RO,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
967,129,NULL,2,8,32,Cattaneo,CM 90S4,,2006,2006,2006,7471,SI,NULL,3000,NULL,NULL,NULL,NULL,15,75,1734,33030,cantiere,NULL,2012-10-04,2020-02-07,construction,,NULL,,1,SUCC_ANNUALE,2006,2,36,RO,0,0,,0,,,,0,0,2006,2,36,RO,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
968,55,NULL,2,8,35,Effer / Off. Luigi Cogoni,5000 AZ / 2S,,1997,1996,1997,0107IFS003/138,SI,NULL,1800,NULL,NULL,NULL,NULL,10,78,5724,9032,Z.Ind. V std Macchiareddu ,NULL,2014-03-06,2020-08-09,construction,,NULL,Cliente: TECNOCASIC,1,SUCC,1997,2,996,CA,0,0,,0,,,,0,0,,,,,,NULL,NULL,,s.n.,,,,,,,,,,,,,,,,,,,,,,
969,80,NULL,2,8,36,Bonfiglioli,P 2800TL / 4SI + J,,2000,1997,2000,2017,--,NULL,13660,NULL,NULL,NULL,NULL,10,78,5736,9030,Via Cettolini,NULL,2014-03-06,2016-03-20,Altro,,NULL,Cliente: Pittau Antonio & C. Snc,1,SUCC_ANNUALE,2000,2,608,CA,0,0,,0,,,,0,0,2000,2,608,CA,,0,0,,24,,,,,,,,,,,,,,,,,,,,,,
970,80,NULL,1,5,7,Punto Gru,Cestello,,0,2005,0,P 019 / 05,SI,NULL,200,NULL,NULL,NULL,NULL,10,78,5736,9030,"Via Cettolini, 24",NULL,2014-03-06,2016-03-20,Altro,,NULL,Cliente: Pittau Antonio & C. snc,1,SUCC_ANNUALE,2006,2,74,CA,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
971,392,NULL,1,5,7,PALAZZANI,TSJ30,,2006,2002,2006,PT1352,SI,NULL,200,NULL,NULL,NULL,NULL,9,42,2142,175,VIA TUSCOLANA,NULL,2012-11-08,2019-08-06,construction,,NULL,,1,SUCC_ANNUALE,2006,2,28,RE,0,0,,0,,,,0,0,2006,2,28,RE,,0,0,,885,,,,,,,,,,,,,,,,,,,,,,
972,392,NULL,1,5,7,PALAZZANI,TSJ34,,2006,2006,2006,PT2078,SI,NULL,320,NULL,NULL,NULL,NULL,9,42,2142,175,VIA MAGNA GRECIA,NULL,2012-04-27,2019-08-06,construction,,NULL,,1,SUCC_ANNUALE,2006,2,153,RE,0,0,,0,,,,0,0,2006,2,153,RE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
973,215,NULL,2,9,38,Fantuzzi,,,2003,2003,2013,501024,SI,NULL,4500,NULL,NULL,NULL,NULL,17,71,7571,37030,V.le del Lavoro 54,NULL,2014-03-17,2014-03-17,Altro,,NULL,completare matricola INAIL con anno e ok portata 4500?,0,SUCC,,2,527,VR,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
974,391,NULL,2,8,27,I.I.E,,,1990,1990,1992,841237,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-28,2021-03-20,Altro,A1,NULL,,1,SUCC_ANNUALE,1990,0,4726,LT,0,0,,0,,,,0,0,1990,0,4726,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
975,391,NULL,2,8,27,I.I.E,841239,,1990,1990,1990,841239,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-28,2021-03-20,Altro,A2,NULL,,1,SUCC_ANNUALE,1990,0,4728,LT,0,0,,0,,,,0,0,1990,0,4728,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
976,391,NULL,2,8,27,I.I.E.,Bitrave,,2008,2007,2008,39-06 (MI-I-45088),SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2009-09-23,2021-03-20,Altro,E2,NULL,,1,SUCC_ANNUALE,2009,2,147,LT,0,0,,0,,,,0,0,2009,2,147,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
977,391,NULL,2,8,27,I.I.E.,,,1995,1995,1995,17-94-5,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-27,2021-03-20,Altro,B2,NULL,,1,SUCC_ANNUALE,1995,0,861,LT,0,0,,0,,,,0,0,1995,0,861,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
978,391,NULL,2,8,27,I.I.E.,Bitrave,,1995,1991,1995,17-94-6,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-27,2021-03-20,Altro,B3,NULL,,1,SUCC_ANNUALE,1995,0,862,LT,0,0,,0,,,,0,0,1995,0,862,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
979,391,NULL,2,8,27,OMIS,,,2002,2002,0,14393,SI,NULL,3200,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-27,2021-03-20,Altro,C1,NULL,,1,SUCC_ANNUALE,2018,2,135,LT,0,0,,0,,,,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
980,391,NULL,2,8,27,I.I.E,13-97,,1997,1997,1999,13-97,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-27,2021-03-20,Altro,C2,NULL,,1,SUCC_ANNUALE,1997,0,20835,LT,0,0,,0,,,,0,0,1997,0,20835,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
981,391,NULL,2,8,27,I.I.E.,,,2005,2001,2005,48-00,SI,NULL,10000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-01,2021-09-11,steel,D2,NULL,,1,SUCC_ANNUALE,2001,2,139,LT,0,0,,0,,,,0,0,2001,2,139,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
982,391,NULL,2,8,27,I.I.E,18-04,,2004,2004,2004,18-04,SI,NULL,10000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-03,2021-03-20,Altro,E1,NULL,,1,SUCC_ANNUALE,,,,,0,0,,0,,,,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
983,391,NULL,2,8,27,I.I.E.,,,2008,2007,2008,42-06,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2009-09-23,2021-03-20,Altro,B1,NULL,,1,SUCC_ANNUALE,8,2,110,LT,0,0,,0,,,,0,0,8,2,110,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
984,391,NULL,2,8,27,I.I.E.,,,1992,1991,1992,1700,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-02,2021-03-20,Altro,F1,NULL,,1,SUCC_ANNUALE,1992,0,2169,LT,0,0,,0,,,,0,0,1992,0,2169,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
985,366,NULL,2,8,36,Palfinger,PK 22002 EH,,0,2012,0,100154667,SI,NULL,5800,NULL,NULL,NULL,NULL,10,78,7958,9045,Via pardinixeddu,2014-02-14,2014-02-14,2015-02-14,Altro,,NULL,,0,SUCC,2013,2,5,OR,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
986,391,NULL,2,8,27,VALLICELLI,,,2005,2005,2005,3065,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-01,2021-03-20,Altro,F2,NULL,,1,SUCC_ANNUALE,2005,2,244,LT,0,0,,0,,,,0,0,2005,2,244,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
987,391,NULL,2,8,27,I.I.E.,,,2007,2007,2007,23-94,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-05-28,2018-04-14,steel,23-94,NULL,,0,SUCC_TRIENNALE,98,2,2291,MI,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
988,391,NULL,2,8,27,I.I.E.,,,1992,1991,1992,1699,SI,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-02,2021-03-20,Altro,G1,NULL,,1,SUCC_ANNUALE,1992,0,2167,LT,0,0,,0,,,,0,0,1992,0,2167,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
989,391,NULL,2,8,27,VALLICELLI,,,2006,2006,2006,3123,SI,NULL,3200,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-02,2021-03-20,Altro,G2,NULL,,1,SUCC_ANNUALE,2007,2,37,LT,0,0,,0,,,,0,0,2007,2,37,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
990,391,NULL,2,8,27,VALLICELLI,,,2006,2006,2006,3112,SI,NULL,2000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-03,2021-03-20,Altro,H2,NULL,,1,SUCC_ANNUALE,2007,2,36,LT,0,0,,0,,,,0,0,2007,2,36,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
991,391,NULL,2,8,27,I.I.E.,,,1992,0,0,43317-1,SI,NULL,3000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-12-04,2018-04-14,steel,43317-1,NULL,,0,SUCC_BIENNALE,LT,,4729,90,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
992,391,NULL,2,8,27,I.I.E.,Bitrave,,1990,1990,1990,834849,NO,NULL,5000,NULL,NULL,NULL,NULL,9,40,1945,4012,VIA NINFINA II Km. 1+200,NULL,2008-11-28,2021-03-20,Altro,A3,NULL,,1,SUCC_ANNUALE,1990,0,4727,LT,0,0,,0,,,,0,0,1990,0,4727,LT,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
993,267,NULL,2,8,32,Cibin Gru srl,S.21 18-50.12,,1995,1995,2013,P12,NO,NULL,1200,NULL,NULL,NULL,NULL,17,71,7614,37038,Via Nazionale 2,2014-03-06,2014-03-06,2015-03-06,construction,,NULL,,0,SUCC,2007,2,215,VR,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
994,377,NULL,2,8,32,Cibin Gru srl,,,1991,1991,1991,S40,NO,NULL,1000,NULL,NULL,NULL,NULL,19,96,7819,46010,Via I Maggio 38,NULL,2009-10-26,2018-07-10,Altro,,NULL,,1,SUCC_ANNUALE,2008,2,124,MN,0,0,,0,,,,0,0,2008,2,124,MN,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
995,378,NULL,2,8,32,VICARIO,OMV 331,,2008,2008,2008,3435,SI,NULL,1800,NULL,NULL,NULL,NULL,19,93,3027,26030,Carlo Malinverno,NULL,2014-03-18,2020-01-23,construction,,NULL,,1,SUCC_ANNUALE,2008,2,195,CR,0,0,,0,,,,0,0,2008,2,195,CR,,0,0,,9,,,,,,,,,,,,,,,,,,,,,,
996,389,NULL,2,8,32,Benedini,,,1998,1998,0,E/8169,NO,NULL,1000,NULL,NULL,NULL,NULL,17,71,7568,37053,Via Ca' Persa,NULL,2010-06-03,2018-04-14,construction,,NULL,,0,SUCC_ANNUALE,1998,2,551,VR,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
997,388,NULL,2,8,35,Amco Veba Srl,,,2002,2002,2002,13243,SI,NULL,540,NULL,NULL,NULL,NULL,17,66,7114,32030,Via Monte Vallorca-c/o MORETTO,NULL,2014-02-14,2017-02-02,Altro,,NULL,,1,SUCC_ANNUALE,2002,2,77,BL,0,0,,0,,,,0,0,2002,2,77,BL,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,
998,396,NULL,1,5,7,Iteco spa,PA 60N,,1994,1994,0,PB/0155,NO,NULL,300,NULL,NULL,NULL,NULL,17,67,7213,35127,Corso Stati Uniti 10,NULL,2015-03-19,2015-03-19,Altro,,NULL,,0,SUCC_ANNUALE,1994,0,550,MN,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
999,398,NULL,2,8,32,Astom,ATS 725,,1990,1990,1996,B/166,NO,NULL,1500,NULL,NULL,NULL,NULL,17,66,7101,32100,"Via Sargnano, 19",NULL,2014-03-18,2016-03-18,construction,,NULL,,0,SUCC_ANNUALE,1996,0,16585,TV,0,0,,0,,,,0,0,1996,0,16585,TV,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
1000,398,NULL,2,8,32,Benedini,B618 ID,,2001,2001,2001,E/8321,SI,NULL,1000,NULL,NULL,NULL,NULL,17,66,7101,32100,Via Fol,NULL,2014-03-18,2018-10-18,construction,,NULL,,0,SUCC_ANNUALE,2001,2,116,BL,0,0,,0,,,,0,0,2001,2,116,BL,,0,0,,39,,,,,,,,,,,,,,,,,,,,,,
1001,230,NULL,2,8,36,Autogru Pm spa,,,2004,2004,2004,GA210976,SI,NULL,11000,NULL,NULL,NULL,NULL,17,66,7101,32100,Via Casere 118,NULL,2014-02-24,2015-02-24,construction,,NULL,,0,SUCC,2004,2,77,BL,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
1002,55,NULL,2,8,36,Fassi Gru Spa,F270 AC 24,,0,2001,0,3352,SI,NULL,18000,NULL,NULL,NULL,NULL,10,78,5724,9032,Z.Industriale V std Macchiared,NULL,2014-03-07,2015-03-07,Altro,,NULL,Cliente: G.L.G. Service Srl,1,SUCC_ANNUALE,2002,2,73,CA,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
1003,54,NULL,2,8,36,Nuova Copma,C 2630/4,,0,1990,0,11379,SI,NULL,10800,NULL,NULL,NULL,NULL,10,80,5895,9096,Zona Artigianale,NULL,2014-03-07,2015-03-07,Altro,,NULL,Cliente: Edil prefabbricati Srl,0,SUCC,1990,0,1103,RE,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
1004,310,NULL,1,5,7,COLOMBO GIUSEPPE,,,1988,1988,1988,4699,NO,NULL,200,NULL,NULL,NULL,NULL,10,80,5895,9096,"S.S. 131 - Km 84,00",NULL,2014-03-14,2021-11-27,construction,,NULL,Cliente: F.lli Olla Antonio e Luigi Snc - Scadenza ventennale 02/03/2021.,1,SUCC_ANNUALE,1988,0,8716,MI,0,0,,0,,,,0,0,1988,0,8716,MI,,0,0,,s.n.,,,,,,,,,,,,,,,,,,,,,,
1005,310,NULL,1,5,7,Oil & Steel,Snake 2112 City,,2001,2001,2001,1.1450.01.03,SI,NULL,200,NULL,NULL,NULL,NULL,10,80,5895,9096,"S.S. 131 - Km  84,00",NULL,2014-03-14,2018-04-13,Altro,,NULL,Cliente: Elettro System,1,SUCC_ANNUALE,2001,2,928,BS,0,0,,0,,,,0,0,2001,2,928,BS,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1006,217,NULL,1,5,7,JLG,2030ES,,0,2004,0,1200001358,SI,NULL,360,NULL,NULL,NULL,NULL,10,78,5736,9030,"Via Cettolini, 24",NULL,2014-03-13,2015-03-13,Altro,,NULL,,1,SUCC_ANNUALE,2004,2,112,CR,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
1007,217,NULL,1,5,7,Iteco,IT 7380,,0,2009,0,IT 73011114,SI,NULL,2009,NULL,NULL,NULL,NULL,10,78,5736,9030,"Via Cettolini, 5",NULL,2014-03-12,2015-03-12,Altro,,NULL,,1,SUCC_ANNUALE,2009,2,153,CR,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
1008,200,NULL,2,8,36,PM Spa,PM 20024,,0,2000,0,GA 280099,SI,NULL,9000,NULL,NULL,NULL,NULL,10,108,5644,7026,Angola - Zna industriale set 7,NULL,2014-03-11,2015-03-11,Altro,,NULL,Cliente : Nieddu Antonio,1,SUCC_ANNUALE,2000,2,228,SS,0,0,,0,,,,0,0,,,,,,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,
